TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
28644,32120,431,1000,3,0,43800.0,
28628,34920,400,1000,3,0,43860.0,
28542,32804,427,1000,3,0,43920.0,
28473,33000,467,1000,3,0,43980.0,
28466,31814,459,1000,3,0,44040.0,
28528,29512,495,1000,3,0,44100.0,
28518,31820,448,1000,3,0,44160.0,
28480,31864,517,1000,3,0,44220.0,
28452,35792,465,1000,3,0,44280.0,
28428,33952,466,1000,3,0,44340.0,
28400,32386,501,1000,3,0,44400.0,
28392,33392,509,1000,3,0,44460.0,
28368,34088,474,1000,3,0,44520.0,
28356,32752,480,1000,3,0,44580.0,
28360,31140,505,1000,3,0,44640.0,
28352,29820,495,1000,3,0,44700.0,
28380,32970,484,1000,3,0,44760.0,
28382,32564,484,1000,3,0,44820.0,
28384,41320,471,1000,3,0,44880.0,
28405,32104,481,1000,3,0,44940.0,
28416,31033,496,1000,3,0,45000.0,
28474,32960,527,1000,3,0,45060.0,
28480,32433,541,1000,3,0,45120.0,
29496,31916,525,1000,3,0,45180.0,
29560,28508,528,1000,3,0,45240.0,
28528,32762,547,1000,3,0,45300.0,
28392,31006,619,1000,3,0,45360.0,
28360,31700,615,1000,3,0,45420.0,
28596,30496,613,1000,3,0,45480.0,
28817,32272,600,1000,3,0,45540.0,
28892,31956,601,1000,3,0,45600.0,
28960,28452,463,1000,3,0,45660.0,
29006,32262,551,1000,3,0,45720.0,
28996,32756,522,1000,3,0,45780.0,
28996,31820,550,1000,3,0,45840.0,
29012,36136,549,1000,3,0,45900.0,
29000,32494,608,1000,3,0,45960.0,
28994,28830,570,1000,3,0,46020.0,
28996,31124,668,1000,3,0,46080.0,
29024,34796,605,1000,3,0,46140.0,
29014,32846,592,1000,3,0,46200.0,
29028,31842,588,1000,3,0,46260.0,blankScreen_00
30300,32316,557,1000,3,0,46320.0,blankScreen_00
30972,29653,590,1000,3,0,46380.0,blankScreen_00
31528,28704,565,1000,3,0,46440.0,BP_00
31780,32590,549,1000,3,0,46500.0,BP_00
31640,32220,704,1000,3,0,46560.0,
31564,36916,710,1000,3,0,46620.0,
31576,33404,562,1000,3,0,46680.0,
31448,31672,531,1000,3,0,46740.0,
31358,36620,578,1000,3,0,46800.0,
34004,16978,581,1000,3,0,46860.0,
30840,32309,550,1000,3,0,46920.0,Exposure
29676,30652,569,1000,3,0,46980.0,Exposure
29328,32322,618,1000,3,0,47040.0,Exposure
29580,25628,622,1000,3,0,47100.0,passiveViewing_01
29752,2381,598,1000,3,0,47160.0,passiveViewing_01
31444,30072,575,1000,3,0,47220.0,passiveViewing_01
31928,32212,491,1000,3,0,47280.0,passiveViewing_01
32156,33272,522,1000,3,0,47340.0,passiveViewing_01
29924,34708,629,1000,3,0,47400.0,passiveViewing_01
29408,29420,549,1000,3,0,47460.0,passiveViewing_01
29284,30640,588,1000,3,0,47520.0,passiveViewing_01
29254,31536,549,1000,3,0,47580.0,passiveViewing_01
29162,54652,582,1000,3,0,47640.0,passiveViewing_01
29080,32334,659,1000,3,0,47700.0,passiveViewing_01
29048,33404,677,1000,3,0,47760.0,passiveViewing_01
29120,32820,683,1000,3,0,47820.0,passiveViewing_01
29124,32840,769,1000,3,0,47880.0,passiveViewing_01
29160,32964,746,1000,3,0,47940.0,passiveViewing_01
29160,32840,757,1000,3,0,48000.0,passiveViewing_01
29184,30360,876,1000,3,0,48060.0,passiveViewing_01
29300,32196,725,1000,3,0,48120.0,blankScreen_01
29308,34976,735,1000,3,0,48180.0,blankScreen_01
29320,38028,778,1000,3,0,48240.0,blankScreen_01
29836,33132,647,1000,3,0,48300.0,BP_01
29620,29752,648,1000,3,0,48360.0,
30728,32138,660,1000,3,0,48420.0,
29856,31236,633,1000,3,0,48480.0,
29512,31572,645,1000,3,0,48540.0,
29900,32260,759,1000,3,0,48600.0,
31698,31958,735,1000,3,0,48660.0,
32748,32776,764,1000,3,0,48720.0,
33232,33310,743,1000,3,0,48780.0,
33420,31938,834,1000,3,0,48840.0,
33568,31738,879,1000,3,0,48900.0,
32136,33032,663,1000,3,0,48960.0,
29684,31194,647,1000,3,0,49020.0,
29136,31430,793,1000,3,0,49080.0,
28996,35088,494,1000,3,0,49140.0,
29018,47412,344,1000,3,0,49200.0,
29644,33768,525,1000,3,0,49260.0,blankScreen_02
29744,30055,577,1000,3,0,49320.0,blankScreen_02
29296,30900,536,1000,3,0,49380.0,blankScreen_02
29384,34702,539,1000,3,0,49440.0,BP_02
28924,33188,544,1000,3,0,49500.0,
28716,32104,551,1000,3,0,49560.0,
28746,33996,587,1000,3,0,49620.0,
28712,32500,645,1000,3,0,49680.0,
29392,35250,522,1000,3,0,49740.0,
30172,33252,555,1000,3,0,49800.0,
31152,32068,679,1000,3,0,49860.0,
32348,32646,673,1000,3,0,49920.0,
33080,29276,671,1000,3,0,49980.0,
33376,54956,630,1000,3,0,50040.0,
33628,32969,668,1000,3,0,50100.0,
33784,36664,476,1000,3,0,50160.0,
33916,59228,589,1000,3,0,50220.0,
29456,35256,557,1000,3,0,50280.0,
28732,28624,546,1000,3,0,50340.0,
28528,34972,729,1000,3,0,50400.0,
28508,34440,550,1000,3,0,50460.0,
28628,31294,548,1000,3,0,50520.0,
28496,31812,545,1000,3,0,50580.0,
28488,31854,623,1000,3,0,50640.0,
28476,32024,583,1000,3,0,50700.0,
28430,31692,603,1000,3,0,50760.0,blankScreen_03
28401,31940,569,1000,3,0,50820.0,blankScreen_03
28468,32076,540,1000,3,0,50880.0,blankScreen_03
28316,34900,599,1000,3,0,50940.0,BP_03
28400,31620,637,1000,3,0,51000.0,
28784,29624,766,1000,3,0,51060.0,
28680,32608,845,1000,3,0,51120.0,
28676,31486,1102,1000,3,0,51180.0,
28630,32396,982,1000,3,0,51240.0,blankScreen_04
28616,35396,933,1000,3,0,51300.0,blankScreen_04
28572,31916,858,1000,3,0,51360.0,blankScreen_04
28648,32116,779,1000,3,0,51420.0,BP_04
28632,37720,829,1000,3,0,51480.0,
29012,32473,851,1000,3,0,51540.0,
29144,31662,822,1000,3,0,51600.0,
29110,32112,892,1000,3,0,51660.0,
32984,31040,717,1000,3,0,51720.0,
32764,29028,1187,1000,3,0,51780.0,
32132,32428,1326,1000,3,0,51840.0,
32400,39940,2874,1000,3,0,51900.0,Exercise
32542,28140,3875,1000,3,0,51960.0,Exercise
32628,36688,5078,1000,3,0,52020.0,Exercise
32644,33488,4521,1000,3,0,52080.0,BP_05
31644,35396,4141,1000,3,0,52140.0,blankScreen_05
30580,31956,3360,1000,3,0,52200.0,blankScreen_05
30192,31976,2702,1000,3,0,52260.0,blankScreen_05
30056,30332,2225,1000,3,0,52320.0,
30176,30788,1860,1000,3,0,52380.0,BP_06
30352,34822,1626,1000,3,0,52440.0,
30544,31362,1440,1000,3,0,52500.0,
30606,29976,1380,1000,3,0,52560.0,
30644,29792,1186,1000,3,0,52620.0,
30724,33541,1182,1000,3,0,52680.0,
30732,32137,1018,1000,3,0,52740.0,
31682,31265,1230,1000,3,0,52800.0,
32420,33836,1168,1000,3,0,52860.0,
32682,30048,1125,1000,3,0,52920.0,
32764,28978,1143,1000,3,0,52980.0,
32724,32904,1307,1000,3,0,53040.0,
